chrom	start	end	snps	RS3.1:SINBRED.1
tci2_wsi3.0_chr_2	71300001	71400000	5102	0.112276
tci2_wsi3.0_chr_2	71400001	71500000	8361	0.105472
tci2_wsi3.0_chr_2	71500001	71600000	7968	0.0851694
tci2_wsi3.0_chr_2	71600001	71700000	5841	0.133312
tci2_wsi3.0_chr_2	71700001	71800000	8043	0.146234
tci2_wsi3.0_chr_2	71800001	71900000	8774	0.141439
tci2_wsi3.0_chr_2	71900001	72000000	9409	0.0998346
tci2_wsi3.0_chr_2	72000001	72100000	8165	0.141757
tci2_wsi3.0_chr_2	72100001	72200000	6438	0.140596
tci2_wsi3.0_chr_2	72200001	72300000	7174	0.112429
tci2_wsi3.0_chr_2	72300001	72400000	6223	0.137237
tci2_wsi3.0_chr_2	72400001	72500000	7967	0.129016
tci2_wsi3.0_chr_2	72500001	72600000	7909	0.0879192
tci2_wsi3.0_chr_2	72600001	72700000	6589	0.129918
tci2_wsi3.0_chr_2	72700001	72800000	7347	0.124687
tci2_wsi3.0_chr_2	72800001	72900000	7051	0.105457
tci2_wsi3.0_chr_2	72900001	73000000	8218	0.0919816
tci2_wsi3.0_chr_2	73000001	73100000	7784	0.107432
tci2_wsi3.0_chr_2	73100001	73200000	7388	0.115522
tci2_wsi3.0_chr_2	73200001	73300000	5867	0.164435
tci2_wsi3.0_chr_2	73300001	73400000	6980	0.12031
tci2_wsi3.0_chr_2	73400001	73500000	4631	0.136113
tci2_wsi3.0_chr_2	73500001	73600000	7069	0.104114
tci2_wsi3.0_chr_2	73600001	73700000	6635	0.174692
tci2_wsi3.0_chr_2	73700001	73800000	8204	0.120262
tci2_wsi3.0_chr_2	73800001	73900000	7611	0.123555
tci2_wsi3.0_chr_2	73900001	74000000	8043	0.110951
tci2_wsi3.0_chr_2	74000001	74100000	6533	0.117693
tci2_wsi3.0_chr_2	74100001	74200000	5928	0.135752
tci2_wsi3.0_chr_2	74200001	74300000	2552	0.193076
tci2_wsi3.0_chr_2	74300001	74400000	3607	0.131547
tci2_wsi3.0_chr_2	74400001	74500000	1767	0.278521
tci2_wsi3.0_chr_2	74500001	74600000	2696	0.196508
tci2_wsi3.0_chr_2	74600001	74700000	2918	0.181081
tci2_wsi3.0_chr_2	74700001	74800000	3560	0.207908
tci2_wsi3.0_chr_2	74800001	74900000	4962	0.148359
tci2_wsi3.0_chr_2	74900001	75000000	4536	0.134645
tci2_wsi3.0_chr_2	75000001	75100000	5961	0.129078
tci2_wsi3.0_chr_2	75100001	75200000	6382	0.0929007
tci2_wsi3.0_chr_2	75200001	75300000	6418	0.111982
tci2_wsi3.0_chr_2	75300001	75400000	5696	0.109404
tci2_wsi3.0_chr_2	75400001	75500000	4820	0.0892344
tci2_wsi3.0_chr_2	75500001	75600000	5974	0.11266
tci2_wsi3.0_chr_2	75600001	75700000	5459	0.100528
tci2_wsi3.0_chr_2	75700001	75800000	2817	0.0624415
tci2_wsi3.0_chr_2	75800001	75900000	3298	0.101297
tci2_wsi3.0_chr_2	75900001	76000000	6525	0.158124
tci2_wsi3.0_chr_2	76000001	76100000	7950	0.132472
tci2_wsi3.0_chr_2	76100001	76200000	7648	0.0924757
tci2_wsi3.0_chr_2	76200001	76300000	5602	0.121617
tci2_wsi3.0_chr_2	76300001	76400000	5740	0.173501
tci2_wsi3.0_chr_2	76400001	76500000	5586	0.14589
tci2_wsi3.0_chr_2	76500001	76600000	4947	0.14195
tci2_wsi3.0_chr_2	76600001	76700000	7449	0.0919865
tci2_wsi3.0_chr_2	76700001	76800000	6362	0.118283
tci2_wsi3.0_chr_2	76800001	76900000	7904	0.10116
tci2_wsi3.0_chr_2	76900001	77000000	5631	0.102035
tci2_wsi3.0_chr_2	77000001	77100000	6666	0.0997408
tci2_wsi3.0_chr_2	77100001	77200000	6514	0.108238
tci2_wsi3.0_chr_2	77200001	77300000	7518	0.102124
tci2_wsi3.0_chr_2	77300001	77400000	5407	0.131109
tci2_wsi3.0_chr_2	77400001	77500000	3828	0.131636
tci2_wsi3.0_chr_2	77500001	77600000	6003	0.0949195
tci2_wsi3.0_chr_2	77600001	77700000	5731	0.101422
tci2_wsi3.0_chr_2	77700001	77800000	5162	0.0824243
tci2_wsi3.0_chr_2	77800001	77900000	7005	0.0821432
tci2_wsi3.0_chr_2	77900001	78000000	6822	0.077857
tci2_wsi3.0_chr_2	78000001	78100000	6621	0.0927749
tci2_wsi3.0_chr_2	78100001	78200000	6848	0.0978266
tci2_wsi3.0_chr_2	78200001	78300000	6378	0.132671
tci2_wsi3.0_chr_2	78300001	78400000	4874	0.151429
tci2_wsi3.0_chr_2	78400001	78500000	5906	0.145013
tci2_wsi3.0_chr_2	78500001	78600000	4664	0.108361
tci2_wsi3.0_chr_2	78600001	78700000	5733	0.128978
tci2_wsi3.0_chr_2	78700001	78800000	4123	0.151746
tci2_wsi3.0_chr_2	78800001	78900000	4636	0.12567
tci2_wsi3.0_chr_2	78900001	79000000	7214	0.135339
tci2_wsi3.0_chr_2	79000001	79100000	7092	0.0985268
tci2_wsi3.0_chr_2	79100001	79200000	6250	0.100706
tci2_wsi3.0_chr_2	79200001	79300000	5473	0.0793104
tci2_wsi3.0_chr_2	79300001	79400000	6814	0.109571
tci2_wsi3.0_chr_2	79400001	79500000	4834	0.110818
tci2_wsi3.0_chr_2	79500001	79600000	4437	0.113661
tci2_wsi3.0_chr_2	79600001	79700000	6394	0.106894
tci2_wsi3.0_chr_2	79700001	79800000	6791	0.103982
tci2_wsi3.0_chr_2	79800001	79900000	6540	0.0947249
tci2_wsi3.0_chr_2	79900001	80000000	4521	0.127093
tci2_wsi3.0_chr_2	80000001	80100000	3135	0.141739
tci2_wsi3.0_chr_2	80100001	80200000	5331	0.115809
tci2_wsi3.0_chr_2	80200001	80300000	5360	0.0874035
tci2_wsi3.0_chr_2	80300001	80400000	5688	0.107656
tci2_wsi3.0_chr_2	80400001	80500000	6368	0.106044
tci2_wsi3.0_chr_2	80500001	80600000	5170	0.121434
tci2_wsi3.0_chr_2	80600001	80700000	5629	0.0989119
tci2_wsi3.0_chr_2	80700001	80800000	3070	0.131449
tci2_wsi3.0_chr_2	80800001	80900000	5301	0.100826
tci2_wsi3.0_chr_2	80900001	81000000	7479	0.10373
tci2_wsi3.0_chr_2	81000001	81100000	4159	0.150972
tci2_wsi3.0_chr_2	81100001	81200000	4896	0.153005
tci2_wsi3.0_chr_2	81200001	81300000	3725	0.129543
tci2_wsi3.0_chr_2	81300001	81400000	5146	0.142591
tci2_wsi3.0_chr_2	81400001	81500000	5041	0.0998337
tci2_wsi3.0_chr_2	81500001	81600000	4338	0.138713
tci2_wsi3.0_chr_2	81600001	81700000	5537	0.121399
tci2_wsi3.0_chr_2	81700001	81800000	5080	0.125772
tci2_wsi3.0_chr_2	81800001	81900000	6736	0.133484
tci2_wsi3.0_chr_2	81900001	82000000	4713	0.160896
tci2_wsi3.0_chr_2	82000001	82100000	6377	0.131031
tci2_wsi3.0_chr_2	82100001	82200000	4648	0.101961
tci2_wsi3.0_chr_2	82200001	82300000	5857	0.0882368
tci2_wsi3.0_chr_2	82300001	82400000	3671	0.110887
tci2_wsi3.0_chr_2	82400001	82500000	5573	0.138011
tci2_wsi3.0_chr_2	82500001	82600000	5605	0.107528
tci2_wsi3.0_chr_2	82600001	82700000	6368	0.127081
tci2_wsi3.0_chr_2	82700001	82800000	4125	0.171253
tci2_wsi3.0_chr_2	82800001	82900000	7912	0.108212
tci2_wsi3.0_chr_2	82900001	83000000	4291	0.163365
tci2_wsi3.0_chr_2	83000001	83100000	6695	0.117589
tci2_wsi3.0_chr_2	83100001	83200000	4130	0.0774877
tci2_wsi3.0_chr_2	83200001	83300000	5298	0.100451
tci2_wsi3.0_chr_2	83300001	83400000	6029	0.105739
tci2_wsi3.0_chr_2	83400001	83500000	6451	0.128743
tci2_wsi3.0_chr_2	83500001	83600000	7862	0.105346
tci2_wsi3.0_chr_2	83600001	83700000	8311	0.0959727
tci2_wsi3.0_chr_2	83700001	83800000	8157	0.0911339
tci2_wsi3.0_chr_2	83800001	83900000	4134	0.128486
tci2_wsi3.0_chr_2	83900001	84000000	4787	0.0727618
tci2_wsi3.0_chr_2	84000001	84100000	7265	0.12327
tci2_wsi3.0_chr_2	84100001	84200000	4310	0.0881265
tci2_wsi3.0_chr_2	84200001	84300000	5094	0.094371
tci2_wsi3.0_chr_2	84300001	84400000	5504	0.121586
tci2_wsi3.0_chr_2	84400001	84500000	6336	0.0932196
tci2_wsi3.0_chr_2	84500001	84600000	5840	0.135043
tci2_wsi3.0_chr_2	84600001	84700000	7596	0.116175
tci2_wsi3.0_chr_2	84700001	84800000	5140	0.135187
tci2_wsi3.0_chr_2	84800001	84900000	5740	0.112535
tci2_wsi3.0_chr_2	84900001	85000000	5698	0.120044
tci2_wsi3.0_chr_2	85000001	85100000	7160	0.0934753
tci2_wsi3.0_chr_2	85100001	85200000	7399	0.146348
tci2_wsi3.0_chr_2	85200001	85300000	7638	0.174668
tci2_wsi3.0_chr_2	85300001	85400000	6310	0.130748
tci2_wsi3.0_chr_2	85400001	85500000	6389	0.0718743
tci2_wsi3.0_chr_2	85500001	85600000	4623	0.113434
tci2_wsi3.0_chr_2	85600001	85700000	5405	0.110765
tci2_wsi3.0_chr_2	85700001	85800000	5036	0.111001
tci2_wsi3.0_chr_2	85800001	85900000	8259	0.0970669
tci2_wsi3.0_chr_2	85900001	86000000	5905	0.114859
tci2_wsi3.0_chr_2	86000001	86100000	4964	0.098383
tci2_wsi3.0_chr_2	86100001	86200000	2644	0.110606
tci2_wsi3.0_chr_2	86200001	86300000	2240	0.0955856
tci2_wsi3.0_chr_2	86300001	86400000	3066	0.0904799
tci2_wsi3.0_chr_2	86400001	86500000	1655	0.0747207
tci2_wsi3.0_chr_2	86500001	86600000	304	0.111829
tci2_wsi3.0_chr_3	1	100000	2199	0.0358348
tci2_wsi3.0_chr_3	100001	200000	3076	0.0534042
tci2_wsi3.0_chr_3	200001	300000	3820	0.0432029
tci2_wsi3.0_chr_3	300001	400000	2994	0.0436314
tci2_wsi3.0_chr_3	400001	500000	934	0.0356684
tci2_wsi3.0_chr_3	500001	600000	1140	0.0255837
tci2_wsi3.0_chr_3	600001	700000	4600	0.042934
tci2_wsi3.0_chr_3	700001	800000	5131	0.0549274
tci2_wsi3.0_chr_3	800001	900000	4992	0.0579547
tci2_wsi3.0_chr_3	900001	1000000	5316	0.0395586
tci2_wsi3.0_chr_3	1000001	1100000	3920	0.0501763
tci2_wsi3.0_chr_3	1100001	1200000	6553	0.0373269
tci2_wsi3.0_chr_3	1200001	1300000	4144	0.0715794
tci2_wsi3.0_chr_3	1300001	1400000	4188	0.0581474
tci2_wsi3.0_chr_3	1400001	1500000	4129	0.0676916
tci2_wsi3.0_chr_3	1500001	1600000	5213	0.0683565
tci2_wsi3.0_chr_3	1600001	1700000	6241	0.0571823
tci2_wsi3.0_chr_3	1700001	1800000	6537	0.0567196
tci2_wsi3.0_chr_3	1800001	1900000	4954	0.0640867
tci2_wsi3.0_chr_3	1900001	2000000	3567	0.0556143
tci2_wsi3.0_chr_3	2000001	2100000	1495	0.0207646
tci2_wsi3.0_chr_3	2100001	2200000	1698	0.0516551
tci2_wsi3.0_chr_3	2200001	2300000	3978	0.0514539
tci2_wsi3.0_chr_3	2300001	2400000	5711	0.0585167
tci2_wsi3.0_chr_3	2400001	2500000	5240	0.0620115
tci2_wsi3.0_chr_3	2500001	2600000	5390	0.0590624
tci2_wsi3.0_chr_3	2600001	2700000	6111	0.0796898
tci2_wsi3.0_chr_3	2700001	2800000	3545	0.0978848
tci2_wsi3.0_chr_3	2800001	2900000	2249	0.10336
tci2_wsi3.0_chr_3	2900001	3000000	5492	0.109303
tci2_wsi3.0_chr_3	3000001	3100000	7204	0.0781365
tci2_wsi3.0_chr_3	3100001	3200000	5502	0.0610297
tci2_wsi3.0_chr_3	3200001	3300000	4688	0.0737878
tci2_wsi3.0_chr_3	3300001	3400000	3757	0.0978886
tci2_wsi3.0_chr_3	3400001	3500000	6994	0.106968
tci2_wsi3.0_chr_3	3500001	3600000	6109	0.091059
tci2_wsi3.0_chr_3	3600001	3700000	5023	0.120171
tci2_wsi3.0_chr_3	3700001	3800000	6783	0.0774516
tci2_wsi3.0_chr_3	3800001	3900000	7471	0.0699561
tci2_wsi3.0_chr_3	3900001	4000000	5886	0.0778285
tci2_wsi3.0_chr_3	4000001	4100000	6528	0.0542263
tci2_wsi3.0_chr_3	4100001	4200000	5414	0.0446183
tci2_wsi3.0_chr_3	4200001	4300000	2301	0.0482881
tci2_wsi3.0_chr_3	4300001	4400000	3140	0.0734048
tci2_wsi3.0_chr_3	4400001	4500000	4917	0.064967
tci2_wsi3.0_chr_3	4500001	4600000	5707	0.0516454
tci2_wsi3.0_chr_3	4600001	4700000	5372	0.0580203
tci2_wsi3.0_chr_3	4700001	4800000	4799	0.0984102
tci2_wsi3.0_chr_3	4800001	4900000	5200	0.0594841
tci2_wsi3.0_chr_3	4900001	5000000	7059	0.0637234
tci2_wsi3.0_chr_3	5000001	5100000	3838	0.0656403
tci2_wsi3.0_chr_3	5100001	5200000	5132	0.0700539
tci2_wsi3.0_chr_3	5200001	5300000	6919	0.0688197
tci2_wsi3.0_chr_3	5300001	5400000	4501	0.108717
tci2_wsi3.0_chr_3	5400001	5500000	5889	0.0628088
tci2_wsi3.0_chr_3	5500001	5600000	7157	0.079168
tci2_wsi3.0_chr_3	5600001	5700000	4455	0.102684
tci2_wsi3.0_chr_3	5700001	5800000	4128	0.104897
tci2_wsi3.0_chr_3	5800001	5900000	2306	0.0838131
tci2_wsi3.0_chr_3	5900001	6000000	6314	0.0919165
tci2_wsi3.0_chr_3	6000001	6100000	7833	0.0757989
tci2_wsi3.0_chr_3	6100001	6200000	4606	0.0757869
tci2_wsi3.0_chr_3	6200001	6300000	6047	0.097169
tci2_wsi3.0_chr_3	6300001	6400000	3098	0.092348
tci2_wsi3.0_chr_3	6400001	6500000	5305	0.0906458
tci2_wsi3.0_chr_3	6500001	6600000	7175	0.0780274
tci2_wsi3.0_chr_3	6600001	6700000	7425	0.0752144
tci2_wsi3.0_chr_3	6700001	6800000	5381	0.0954662
tci2_wsi3.0_chr_3	6800001	6900000	4822	0.106365
tci2_wsi3.0_chr_3	6900001	7000000	7208	0.0847103
tci2_wsi3.0_chr_3	7000001	7100000	4485	0.120086
tci2_wsi3.0_chr_3	7100001	7200000	5651	0.0763793
tci2_wsi3.0_chr_3	7200001	7300000	5251	0.0848139
tci2_wsi3.0_chr_3	7300001	7400000	5728	0.08089
tci2_wsi3.0_chr_3	7400001	7500000	8269	0.0748795
tci2_wsi3.0_chr_3	7500001	7600000	8195	0.0790003
tci2_wsi3.0_chr_3	7600001	7700000	6099	0.106089
tci2_wsi3.0_chr_3	7700001	7800000	6947	0.0808971
tci2_wsi3.0_chr_3	7800001	7900000	7099	0.0813066
tci2_wsi3.0_chr_3	7900001	8000000	6465	0.101281
tci2_wsi3.0_chr_3	8000001	8100000	6372	0.0876056
tci2_wsi3.0_chr_3	8100001	8200000	6880	0.081432
tci2_wsi3.0_chr_3	8200001	8300000	3831	0.0721247
tci2_wsi3.0_chr_3	8300001	8400000	2349	0.128227
tci2_wsi3.0_chr_3	8400001	8500000	3213	0.0927088
tci2_wsi3.0_chr_3	8500001	8600000	5879	0.088117
tci2_wsi3.0_chr_3	8600001	8700000	7596	0.0726042
tci2_wsi3.0_chr_3	8700001	8800000	7865	0.0583674
tci2_wsi3.0_chr_3	8800001	8900000	4934	0.0499984
tci2_wsi3.0_chr_3	8900001	9000000	5432	0.0599929
tci2_wsi3.0_chr_3	9000001	9100000	8843	0.067233
tci2_wsi3.0_chr_3	9100001	9200000	6215	0.0839757
tci2_wsi3.0_chr_3	9200001	9300000	6605	0.0745597
tci2_wsi3.0_chr_3	9300001	9400000	5714	0.10155
tci2_wsi3.0_chr_3	9400001	9500000	4739	0.0669676
tci2_wsi3.0_chr_3	9500001	9600000	7319	0.0825745
tci2_wsi3.0_chr_3	9600001	9700000	6578	0.0928608
tci2_wsi3.0_chr_3	9700001	9800000	7542	0.0624645
tci2_wsi3.0_chr_3	9800001	9900000	6243	0.063885
tci2_wsi3.0_chr_3	9900001	10000000	6814	0.0949022
tci2_wsi3.0_chr_3	10000001	10100000	6393	0.0924205
tci2_wsi3.0_chr_3	10100001	10200000	7355	0.0649949
tci2_wsi3.0_chr_3	10200001	10300000	6378	0.0666333
tci2_wsi3.0_chr_3	10300001	10400000	5115	0.0853869
tci2_wsi3.0_chr_3	10400001	10500000	8950	0.0606908
tci2_wsi3.0_chr_3	10500001	10600000	4741	0.0702125
tci2_wsi3.0_chr_3	10600001	10700000	4911	0.0783314
tci2_wsi3.0_chr_3	10700001	10800000	6535	0.0635933
tci2_wsi3.0_chr_3	10800001	10900000	5776	0.121206
tci2_wsi3.0_chr_3	10900001	11000000	6910	0.0599359
tci2_wsi3.0_chr_3	11000001	11100000	7314	0.0794276
tci2_wsi3.0_chr_3	11100001	11200000	7998	0.0736376
tci2_wsi3.0_chr_3	11200001	11300000	4060	0.098833
tci2_wsi3.0_chr_3	11300001	11400000	6341	0.0742306
tci2_wsi3.0_chr_3	11400001	11500000	4745	0.0961916
tci2_wsi3.0_chr_3	11500001	11600000	5070	0.0933405
tci2_wsi3.0_chr_3	11600001	11700000	5323	0.0959397
tci2_wsi3.0_chr_3	11700001	11800000	6330	0.0751451
tci2_wsi3.0_chr_3	11800001	11900000	6479	0.0896348
tci2_wsi3.0_chr_3	11900001	12000000	5184	0.103477
tci2_wsi3.0_chr_3	12000001	12100000	6111	0.0922427
tci2_wsi3.0_chr_3	12100001	12200000	3954	0.145152
tci2_wsi3.0_chr_3	12200001	12300000	5591	0.0812084
tci2_wsi3.0_chr_3	12300001	12400000	7198	0.0806115
tci2_wsi3.0_chr_3	12400001	12500000	3735	0.0844947
tci2_wsi3.0_chr_3	12500001	12600000	5225	0.113699
tci2_wsi3.0_chr_3	12600001	12700000	4897	0.0983074
tci2_wsi3.0_chr_3	12700001	12800000	5565	0.0968568
tci2_wsi3.0_chr_3	12800001	12900000	5868	0.108607
tci2_wsi3.0_chr_3	12900001	13000000	5068	0.0803526
tci2_wsi3.0_chr_3	13000001	13100000	4788	0.110878
tci2_wsi3.0_chr_3	13100001	13200000	4902	0.0925886
tci2_wsi3.0_chr_3	13200001	13300000	4847	0.0738825
tci2_wsi3.0_chr_3	13300001	13400000	7130	0.0801294
tci2_wsi3.0_chr_3	13400001	13500000	7428	0.0771807
tci2_wsi3.0_chr_3	13500001	13600000	4858	0.0584924
tci2_wsi3.0_chr_3	13600001	13700000	3850	0.0503207
tci2_wsi3.0_chr_3	13700001	13800000	5207	0.0571636
tci2_wsi3.0_chr_3	13800001	13900000	5670	0.0668171
tci2_wsi3.0_chr_3	13900001	14000000	5602	0.0688961
tci2_wsi3.0_chr_3	14000001	14100000	6043	0.0831738
tci2_wsi3.0_chr_3	14100001	14200000	5190	0.059434
tci2_wsi3.0_chr_3	14200001	14300000	6495	0.0508269
tci2_wsi3.0_chr_3	14300001	14400000	4736	0.0658574
tci2_wsi3.0_chr_3	14400001	14500000	4181	0.0352873
tci2_wsi3.0_chr_3	14500001	14600000	2306	0.0432757
tci2_wsi3.0_chr_3	14600001	14700000	4768	0.056789
tci2_wsi3.0_chr_3	14700001	14800000	3880	0.0679112
tci2_wsi3.0_chr_3	14800001	14900000	3640	0.0989136
tci2_wsi3.0_chr_3	14900001	15000000	6663	0.0691109
tci2_wsi3.0_chr_3	15000001	15100000	6840	0.0531843
tci2_wsi3.0_chr_3	15100001	15200000	5700	0.068766
tci2_wsi3.0_chr_3	15200001	15300000	6636	0.0467431
tci2_wsi3.0_chr_3	15300001	15400000	5618	0.0480991
tci2_wsi3.0_chr_3	15400001	15500000	3728	0.0596361
tci2_wsi3.0_chr_3	15500001	15600000	5082	0.0736024
tci2_wsi3.0_chr_3	15600001	15700000	3491	0.0678416
tci2_wsi3.0_chr_3	15700001	15800000	5730	0.0782743
tci2_wsi3.0_chr_3	15800001	15900000	4357	0.0888587
tci2_wsi3.0_chr_3	15900001	16000000	4859	0.061116
tci2_wsi3.0_chr_3	16000001	16100000	3331	0.0887603
tci2_wsi3.0_chr_3	16100001	16200000	6227	0.0616895
tci2_wsi3.0_chr_3	16200001	16300000	5376	0.0753139
tci2_wsi3.0_chr_3	16300001	16400000	4979	0.0726946
tci2_wsi3.0_chr_3	16400001	16500000	4683	0.0568267
tci2_wsi3.0_chr_3	16500001	16600000	5733	0.0639164
tci2_wsi3.0_chr_3	16600001	16700000	5693	0.0545696
tci2_wsi3.0_chr_3	16700001	16800000	2984	0.101047
tci2_wsi3.0_chr_3	16800001	16900000	3127	0.0610276
tci2_wsi3.0_chr_3	16900001	17000000	3482	0.0590487
tci2_wsi3.0_chr_3	17000001	17100000	4093	0.0633049
tci2_wsi3.0_chr_3	17100001	17200000	2660	0.0748205
tci2_wsi3.0_chr_3	17200001	17300000	3312	0.0691119
tci2_wsi3.0_chr_3	17300001	17400000	5008	0.059279
tci2_wsi3.0_chr_3	17400001	17500000	2766	0.0689889
tci2_wsi3.0_chr_3	17500001	17600000	4001	0.0670206
tci2_wsi3.0_chr_3	17600001	17700000	5883	0.0542051
tci2_wsi3.0_chr_3	17700001	17800000	4319	0.0668782
tci2_wsi3.0_chr_3	17800001	17900000	6001	0.0652748
tci2_wsi3.0_chr_3	17900001	18000000	6240	0.0702115
tci2_wsi3.0_chr_3	18000001	18100000	7394	0.0585739
tci2_wsi3.0_chr_3	18100001	18200000	6184	0.0545108
tci2_wsi3.0_chr_3	18200001	18300000	7578	0.0322585
tci2_wsi3.0_chr_3	18300001	18400000	5237	0.0760166
tci2_wsi3.0_chr_3	18400001	18500000	4784	0.0453825
tci2_wsi3.0_chr_3	18500001	18600000	3842	0.0298366
tci2_wsi3.0_chr_3	18600001	18700000	5700	0.0567312
tci2_wsi3.0_chr_3	18700001	18800000	2242	0.0704051
tci2_wsi3.0_chr_3	18800001	18900000	5543	0.0546244
tci2_wsi3.0_chr_3	18900001	19000000	4124	0.0506323
tci2_wsi3.0_chr_3	19000001	19100000	4304	0.0879958
tci2_wsi3.0_chr_3	19100001	19200000	6002	0.0444288
tci2_wsi3.0_chr_3	19200001	19300000	6114	0.0440512
tci2_wsi3.0_chr_3	19300001	19400000	5146	0.0463587
tci2_wsi3.0_chr_3	19400001	19500000	5383	0.0365987
tci2_wsi3.0_chr_3	19500001	19600000	6209	0.0444106
tci2_wsi3.0_chr_3	19600001	19700000	2919	0.0438963
tci2_wsi3.0_chr_3	19700001	19800000	4459	0.051808
tci2_wsi3.0_chr_3	19800001	19900000	8038	0.031869
tci2_wsi3.0_chr_3	19900001	20000000	7524	0.04372
tci2_wsi3.0_chr_3	20000001	20100000	4611	0.0375709
tci2_wsi3.0_chr_3	20100001	20200000	6005	0.0437192
tci2_wsi3.0_chr_3	20200001	20300000	5524	0.0351659
tci2_wsi3.0_chr_3	20300001	20400000	6036	0.0466278
tci2_wsi3.0_chr_3	20400001	20500000	4040	0.0701632
tci2_wsi3.0_chr_3	20500001	20600000	4353	0.0627994
tci2_wsi3.0_chr_3	20600001	20700000	3894	0.0694267
tci2_wsi3.0_chr_3	20700001	20800000	4117	0.0552022
tci2_wsi3.0_chr_3	20800001	20900000	4764	0.103681
tci2_wsi3.0_chr_3	20900001	21000000	3812	0.0446202
tci2_wsi3.0_chr_3	21000001	21100000	2572	0.0459514
tci2_wsi3.0_chr_3	21100001	21200000	6844	0.0792492
tci2_wsi3.0_chr_3	21200001	21300000	4734	0.0653829
tci2_wsi3.0_chr_3	21300001	21400000	4044	0.068595
tci2_wsi3.0_chr_3	21400001	21500000	8258	0.0410159
tci2_wsi3.0_chr_3	21500001	21600000	5600	0.106886
tci2_wsi3.0_chr_3	21600001	21700000	4420	0.0362573
tci2_wsi3.0_chr_3	21700001	21800000	3552	0.0488171
tci2_wsi3.0_chr_3	21800001	21900000	3550	0.0495585
tci2_wsi3.0_chr_3	21900001	22000000	6148	0.0560293
tci2_wsi3.0_chr_3	22000001	22100000	6706	0.0497511
tci2_wsi3.0_chr_3	22100001	22200000	7248	0.0637216
tci2_wsi3.0_chr_3	22200001	22300000	5810	0.0409727
tci2_wsi3.0_chr_3	22300001	22400000	5807	0.0417461
tci2_wsi3.0_chr_3	22400001	22500000	5837	0.0684681
tci2_wsi3.0_chr_3	22500001	22600000	4995	0.0601966
tci2_wsi3.0_chr_3	22600001	22700000	2771	0.0521526
tci2_wsi3.0_chr_3	22700001	22800000	2683	0.0889895
tci2_wsi3.0_chr_3	22800001	22900000	4567	0.070102
tci2_wsi3.0_chr_3	22900001	23000000	5416	0.0595142
tci2_wsi3.0_chr_3	23000001	23100000	1467	0.113146
tci2_wsi3.0_chr_3	23100001	23200000	5006	0.083602
tci2_wsi3.0_chr_3	23200001	23300000	7014	0.0622849
tci2_wsi3.0_chr_3	23300001	23400000	5111	0.117267
tci2_wsi3.0_chr_3	23400001	23500000	5270	0.0467316
tci2_wsi3.0_chr_3	23500001	23600000	4845	0.0440957
tci2_wsi3.0_chr_3	23600001	23700000	6584	0.0583226
tci2_wsi3.0_chr_3	23700001	23800000	5950	0.0535153
tci2_wsi3.0_chr_3	23800001	23900000	7812	0.0482913
tci2_wsi3.0_chr_3	23900001	24000000	4905	0.0508198
tci2_wsi3.0_chr_3	24000001	24100000	4759	0.0196801
tci2_wsi3.0_chr_3	24100001	24200000	5298	0.0529825
tci2_wsi3.0_chr_3	24200001	24300000	5777	0.0670368
tci2_wsi3.0_chr_3	24300001	24400000	5503	0.0587524
tci2_wsi3.0_chr_3	24400001	24500000	6002	0.0560707
tci2_wsi3.0_chr_3	24500001	24600000	4454	0.0507435
tci2_wsi3.0_chr_3	24600001	24700000	3084	0.119208
tci2_wsi3.0_chr_3	24700001	24800000	5536	0.0464759
tci2_wsi3.0_chr_3	24800001	24900000	5983	0.054492
tci2_wsi3.0_chr_3	24900001	25000000	5062	0.0651938
tci2_wsi3.0_chr_3	25000001	25100000	5626	0.0508009
tci2_wsi3.0_chr_3	25100001	25200000	7999	0.0379371
tci2_wsi3.0_chr_3	25200001	25300000	5713	0.0622645
tci2_wsi3.0_chr_3	25300001	25400000	4215	0.0596007
tci2_wsi3.0_chr_3	25400001	25500000	1826	0.0787159
tci2_wsi3.0_chr_3	25500001	25600000	5440	0.0571285
tci2_wsi3.0_chr_3	25600001	25700000	6303	0.0479457
tci2_wsi3.0_chr_3	25700001	25800000	4476	0.0394952
tci2_wsi3.0_chr_3	25800001	25900000	5780	0.057713
tci2_wsi3.0_chr_3	25900001	26000000	5014	0.0307073
tci2_wsi3.0_chr_3	26000001	26100000	5217	0.0488141
tci2_wsi3.0_chr_3	26100001	26200000	4372	0.0566588
tci2_wsi3.0_chr_3	26200001	26300000	6906	0.0501021
tci2_wsi3.0_chr_3	26300001	26400000	7485	0.0396828
tci2_wsi3.0_chr_3	26400001	26500000	6397	0.0502093
tci2_wsi3.0_chr_3	26500001	26600000	6421	0.0456605
tci2_wsi3.0_chr_3	26600001	26700000	7593	0.0440801
tci2_wsi3.0_chr_3	26700001	26800000	6718	0.0743155
tci2_wsi3.0_chr_3	26800001	26900000	6391	0.0567214
tci2_wsi3.0_chr_3	26900001	27000000	6193	0.0619255
tci2_wsi3.0_chr_3	27000001	27100000	5844	0.0926354
tci2_wsi3.0_chr_3	27100001	27200000	7175	0.0462683
tci2_wsi3.0_chr_3	27200001	27300000	5421	0.0621678
tci2_wsi3.0_chr_3	27300001	27400000	5838	0.0699585
tci2_wsi3.0_chr_3	27400001	27500000	5655	0.0426516
tci2_wsi3.0_chr_3	27500001	27600000	3878	0.0352482
